ID,STREET_NAME,X,Y,BUS_TRAM_NO
518001,"Ul./Pl.: Nowowiejska,",20.697869,52.232633,['743']
518002,"Ul./Pl.: Nowowiejska,",20.694339,52.232516,['743']
518101,"Ul./Pl.: Zaborowska,",20.692310,52.218721,['743']
518102,"Ul./Pl.: Zaborowska,",20.692155,52.217982,['743']
518201,"Ul./Pl.: Zaborowska,",20.691542,52.213031,['743']
518202,"Ul./Pl.: Poznańska,",20.695699,52.212598,['743']
518301,"Ul./Pl.: Warszawska,",20.699860,52.210834,['743']
518302,"Ul./Pl.: Warszawska,",20.700316,52.211654,['743']
518401,"Ul./Pl.: Fabryczna,",20.696340,52.203110,['743']
518402,"Ul./Pl.: Fabryczna,",20.696422,52.202693,['743']
518501,"Ul./Pl.: Nowowiejska,",20.712990,52.233443,['743']
518601,"Ul./Pl.: Poniatowskiego,",20.797424,52.210980,['743']
518701,"Ul./Pl.: Poniatowskiego,",20.799286,52.214024,['743']
518702,"Ul./Pl.: Poniatowskiego,",20.799023,52.213207,['743']
518801,"Ul./Pl.: Poniatowskiego,",20.801100,52.222132,['743']
518802,"Ul./Pl.: Poniatowskiego,",20.801216,52.222397,['743']
518901,"Ul./Pl.: Gierdziejewskiego,",20.870863,52.212587,['197']
518902,"Ul./Pl.: Gierdziejewskiego,",20.872981,52.213695,['197']
519001,"Ul./Pl.: Poniatowskiego,",20.800157,52.217824,['743']
519002,"Ul./Pl.: Poniatowskiego,",20.800334,52.218443,['743']
519101,"Ul./Pl.: Sochaczewska,",20.824316,52.231169,['743']
519102,"Ul./Pl.: Sochaczewska,",20.822625,52.231295,['743']
519201,"Ul./Pl.: Połczyńska,",20.897362,52.216293,"['105', '197', '713', '743', 'N42', 'N52']"
519202,"Ul./Pl.: Połczyńska,",20.895317,52.216560,"['112', '197', '713', 'N45', 'N52']"
519203,"r.,",20.895947,52.215736,"['220', '112^']"
519204,"Ul./Pl.: Lazurowa,",20.896413,52.217105,"['105', '112', '220', '743', 'N42', 'N45']"
519301,"Ul./Pl.: Grzybowska,",20.987064,52.234024,"['102', '105']"
519451,"Ul./Pl.: Górczewska,",20.924395,52.240497,"['109', '154', '171', '190', 'N43']"
519452,"Ul./Pl.: Górczewska,",20.922584,52.240296,"['109', '154', '171', '190', 'N43']"
519601,"Ul./Pl.: Nowowiejska,",20.738598,52.230808,['743']
519602,"Ul./Pl.: Nowowiejska,",20.736821,52.230951,['743']
519701,"Ul./Pl.: Strzykulska,",20.811096,52.212846,['743']
519702,"Ul./Pl.: Strzykulska,",20.811277,52.213395,['743']
519802,"Ul./Pl.: Rataja,",20.740263,52.214745,['713']
520001,"Ul./Pl.: Szeligowska,",20.881910,52.227818,['743']
520002,"Ul./Pl.: Szeligowska,",20.881114,52.227916,['743']
520101,"Ul./Pl.: Szeligowska,",20.887923,52.227262,['743']
520102,"Ul./Pl.: Szeligowska,",20.887280,52.227351,['743']
520104,"Ul./Pl.: Rayskiego,",20.889627,52.227547,['249']
520301,"Ul./Pl.: Jana Kazimierza,",20.944858,52.224641,['255']
520302,"Ul./Pl.: Jana Kazimierza,",20.945724,52.224975,['255']
520401,"Ul./Pl.: Jana Kazimierza,",20.941912,52.223702,['255']
520402,"Ul./Pl.: Jana Kazimierza,",20.940954,52.223457,['255']
520501,"Ul./Pl.: Jana Kazimierza,",20.937600,52.222343,['255']
520502,"Ul./Pl.: Jana Kazimierza,",20.936027,52.222020,['255']
520702,"Ul./Pl.: Coopera,",20.891664,52.232188,['249']
520802,"Ul./Pl.: Coopera,",20.893510,52.236427,['249']
520901,"Ul./Pl.: Umiastowska,",20.772939,52.225749,['743']
520902,"Ul./Pl.: Umiastowska,",20.772729,52.226388,['743']
580001,"Ul./Pl.: Sochaczewska,",20.833042,52.230447,['743']
580003,"Ul./Pl.: Sochaczewska,",20.835227,52.230151,['743']
580101,"Ul./Pl.: Sochaczewska,",20.816093,52.230771,['743']
580102,"Ul./Pl.: Sochaczewska,",20.817166,52.231349,['743']
580201,"Ul./Pl.: Strzykulska,",20.814086,52.224275,['743']
580202,"Ul./Pl.: Strzykulska,",20.814297,52.224671,['743']
600101,"Ul./Pl.: Mickiewicza,",20.992224,52.262385,"['116', '157', 'N44']"
600102,"Ul./Pl.: Mickiewicza,",20.992167,52.262555,"['116', '157', 'N44']"
600103,"Ul./Pl.: Mickiewicza,",20.992886,52.262060,"['4^', '6', '15', '18^']"
600104,"Ul./Pl.: Mickiewicza,",20.992577,52.262389,"['4^', '6', '15', '18^']"
600201,"Ul./Pl.: pl.Inwalidów,",20.990252,52.264306,"['116', '157', 'N44']"
600202,"Ul./Pl.: Mickiewicza,",20.989108,52.265845,"['116', '157', '321', 'N44']"
600203,"Ul./Pl.: Mickiewicza,",20.989567,52.265503,"['4^', '6', '15', '18^']"
600204,"Ul./Pl.: Mickiewicza,",20.990337,52.264723,"['4^', '6', '15', '18^']"
600206,"Ul./Pl.: al.Wojska Polskiego,",20.989225,52.264094,['321']
600301,"Ul./Pl.: Słowackiego,",20.984567,52.269139,"['116', 'N44']"
600302,"Ul./Pl.: Słowackiego,",20.982638,52.269696,"['116', '518', 'N44']"
600303,"Ul./Pl.: Mickiewicza,",20.985458,52.269710,"['122', '157', '181', '185', '181^']"
600304,"Ul./Pl.: Mickiewicza,",20.985744,52.269864,"['122', '157', '181', '185', 'N46']"
600305,"Ul./Pl.: Krasińskiego,",20.988159,52.269277,"['114', '185']"
600306,"Ul./Pl.: Krasińskiego,",20.984725,52.268553,"['114', '122', '303', 'N46']"
600307,"Ul./Pl.: pl.Wilsona,",20.986295,52.268324,"['116', '157', '321', '518', 'N44', '321^']"
600308,"Ul./Pl.: Mickiewicza,",20.987269,52.267946,"['116', '157', '518', 'N44', '321', '321^']"
600309,"Ul./Pl.: pl.Wilsona,",20.985977,52.268395,"['114', '122', '303']"
600310,"Ul./Pl.: Mickiewicza,",20.987277,52.268113,"['4^', '6', '15', '18^']"
600311,"Ul./Pl.: Słowackiego,",20.984817,52.269281,"['4^', '6', '15^', '18^']"
600312,"Ul./Pl.: Słowackiego,",20.982616,52.269792,"['4^', '6', '15^', '18^']"
600313,"Ul./Pl.: Mickiewicza,",20.985744,52.269557,['15']
600314,"Ul./Pl.: Mickiewicza,",20.985516,52.269899,['15']
600318,"Ul./Pl.: pl.Wilsona,",20.986392,52.269365,"['181', '303']"
600401,"Ul./Pl.: Słowackiego,",20.978892,52.270405,"['116', 'N44']"
600402,"Ul./Pl.: Słowackiego,",20.978366,52.270621,"['116', 'N44']"
600403,"Ul./Pl.: Słowackiego,",20.980587,52.270184,"['4^', '6', '15^', '18^']"
600501,"Ul./Pl.: Słowackiego,",20.971918,52.271709,"['116', '121', '518', 'N13', 'N44', 'N63', '110^', '132^', '134^', '210^', '518^']"
600502,"Ul./Pl.: Słowackiego,",20.971593,52.272135,"['116', '121', 'N13', 'N44', 'N63']"
600503,"Ul./Pl.: Słowackiego,",20.973126,52.271846,"['1^', '4^', '17', '41^', '17^', '27']"
600504,"Ul./Pl.: Słowackiego,",20.972782,52.272042,"['1^', '4^', '6', '15^', '17', '18^', '41^', '17^', '27^']"
600505,"Ul./Pl.: Słowackiego,",20.973242,52.271906,"['4^', '6', '15^', '18^']"
600506,"Ul./Pl.: Gdańska,",20.973945,52.272441,['121']
600507,"Ul./Pl.: Gdańska,",20.973767,52.272328,['121']
600511,"Ul./Pl.: Włościańska,",20.969411,52.271829,"['110', '121', '132', '134', '326', '518', '705', '735', '134^', '326^']"
600512,"Ul./Pl.: Włościańska,",20.968381,52.272096,"['110', '132^']"
600513,"Ul./Pl.: Włościańska,",20.968047,52.272013,['121']
600514,"Ul./Pl.: Włościańska,",20.968475,52.272017,['326']
600515,"Ul./Pl.: Włościańska,",20.968119,52.271902,"['705', '735']"
600516,"Ul./Pl.: Włościańska,",20.968511,52.271917,"['110^', '132']"
600517,"Ul./Pl.: Włościańska,",20.968178,52.271821,['134']
600573,"Ul./Pl.: Słowackiego,",20.971834,52.272805,['6^']
600601,"Ul./Pl.: Marymoncka,",20.962870,52.276037,['121']
600602,"Ul./Pl.: Marymoncka,",20.963504,52.275857,['121']
600603,"Ul./Pl.: Żeromskiego,",20.962068,52.275353,"['110', '112', '116', '156', '210^', 'N02', 'N44']"
600604,"Ul./Pl.: Żeromskiego,",20.960831,52.275681,"['110', '112', '116', '156', 'N02', 'N44']"
600605,"Ul./Pl.: Marymoncka,",20.963862,52.275675,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
600606,"Ul./Pl.: Marymoncka,",20.964158,52.275490,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
600607,"Ul./Pl.: Sacharowa,",20.960365,52.277407,['121']
600702,"Ul./Pl.: Marymoncka,",20.958805,52.280740,['121']
600703,"Ul./Pl.: Marymoncka,",20.959158,52.280453,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
600704,"Ul./Pl.: Marymoncka,",20.959003,52.280698,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
600705,"Ul./Pl.: Podleśna,",20.959135,52.281231,"['181', '197', 'N46']"
600706,"Ul./Pl.: Podleśna,",20.960140,52.281540,"['181', '197', 'N46']"
600751,"Ul./Pl.: Podczaszyńskiego,",20.958013,52.280798,['121']
600801,"Ul./Pl.: Marymoncka,",20.955981,52.283415,"['121', '197', 'N46']"
600802,"Ul./Pl.: Marymoncka,",20.956139,52.283546,"['121', '181', 'N46']"
600803,"Ul./Pl.: Marymoncka,",20.956454,52.283328,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
600804,"Ul./Pl.: Marymoncka,",20.956300,52.283560,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
600805,"Ul./Pl.: al.Zjednoczenia,",20.954119,52.283315,"['103', '181', '197']"
600806,"Ul./Pl.: al.Zjednoczenia,",20.955120,52.283643,['103']
600901,"Ul./Pl.: Marymoncka,",20.954716,52.284792,"['103', '121', '181', 'N46']"
600902,"Ul./Pl.: Marymoncka,",20.953909,52.285953,"['103', '121', '181', 'N46']"
601001,"Ul./Pl.: Marymoncka,",20.952183,52.287420,"['103', '121', '181', 'N46']"
601002,"Ul./Pl.: Marymoncka,",20.951876,52.288151,"['103', '121', '181', 'N46']"
601003,"Ul./Pl.: Marymoncka,",20.952522,52.287733,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
601004,"Ul./Pl.: Marymoncka,",20.952552,52.287760,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
601101,"Ul./Pl.: Marymoncka,",20.950478,52.289243,"['103', '121', '181', 'N46']"
601102,"Ul./Pl.: Marymoncka,",20.949782,52.290308,"['103', '121', '181', 'N46']"
601103,"Ul./Pl.: Marymoncka,",20.950192,52.290120,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
601104,"Ul./Pl.: Marymoncka,",20.949927,52.290463,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
601201,"Ul./Pl.: Marymoncka,",20.946849,52.293113,"['103', '121', '181', 'N46']"
601202,"Ul./Pl.: Marymoncka,",20.946779,52.293566,"['103', '121', '181', 'N46']"
601301,"Ul./Pl.: Marymoncka,",20.945535,52.294443,"['103', '121', '181', 'N46']"
601302,"Ul./Pl.: Marymoncka,",20.944738,52.295727,"['181', '303', 'N41']"
601303,"Ul./Pl.: Marymoncka,",20.945659,52.294889,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
601304,"Ul./Pl.: Marymoncka,",20.944971,52.295707,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
601305,"Ul./Pl.: Przy Agorze,",20.943640,52.294533,"['103', '121', '303', 'N41', 'N46']"
601401,"Ul./Pl.: Marymoncka,",20.941892,52.298323,"['181', '303', 'N41']"
601402,"Ul./Pl.: Marymoncka,",20.942479,52.298057,"['181', '303', 'N41']"
601403,"Ul./Pl.: Marymoncka,",20.942767,52.297985,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
601404,"Ul./Pl.: Marymoncka,",20.942982,52.297813,"['1^', '4^', '6', '15^', '17', '18^', '41^']"
601501,"Ul./Pl.: Marymoncka,",20.939797,52.300253,"['181', '303', 'N41']"
601502,"Ul./Pl.: Pułkowa,",20.939280,52.301763,"['114', '150', '181', '303', '409', '750', 'N41', 'N56']"
601503,"Ul./Pl.: al.Wittek,",20.940574,52.301132,['N01']
601504,"Ul./Pl.: al.Wittek,",20.938471,52.300820,"['114', '150', '409', '750', 'N01', 'N44', 'N56']"
601601,"Ul./Pl.: Pułkowa,",20.933627,52.305367,"['114', '150', '181', '303', '750', '409', 'N41', 'N56']"
601602,"Ul./Pl.: Pułkowa,",20.932496,52.306345,"['114', '150', '181', '303', '750', '409', 'N41', 'N56']"
601701,"Ul./Pl.: Pułkowa,",20.927661,52.308634,"['114', '150', '181', '303', '750', 'N41', 'N56']"
601702,"Ul./Pl.: Pułkowa,",20.927888,52.308835,"['150', '750', 'N56']"
601704,"Ul./Pl.: Dzierżoniowska,",20.925291,52.308701,"['114', '181', '303', 'N41']"
601801,"Ul./Pl.: Pułkowa,",20.921439,52.313820,"['114', '150', '750', 'N41', 'N56']"
601802,"Ul./Pl.: Pułkowa,",20.920562,52.315013,"['150', '750', 'N56']"
602001,"Ul./Pl.: Żeromskiego,",20.953041,52.276292,"['110', '112', '116', '197', '210^', '303', '397', 'N02', 'N44']"
602002,"Ul./Pl.: Żeromskiego,",20.954155,52.276335,"['110', '112', '116', 'N02', 'N44']"
602004,"Ul./Pl.: Perzyńskiego,",20.953556,52.275886,"['197', '303', '397']"
602101,"Ul./Pl.: Żeromskiego,",20.948764,52.276800,"['110', '112', '116', '197', '210^', '303', '397', 'N02', 'N44']"
602102,"Ul./Pl.: Żeromskiego,",20.948177,52.276973,"['110', '112', '116', '303', 'N02', 'N44']"
602103,"Ul./Pl.: Jarzębskiego,",20.947454,52.276253,['103']
602104,"Ul./Pl.: al.Zjednoczenia,",20.948035,52.277547,"['103', '197', '397']"
602202,"Ul./Pl.: Żeromskiego,",20.942559,52.277612,"['110', '112', '116', '303', 'N02', 'N44']"
602301,"Ul./Pl.: Żeromskiego,",20.940299,52.277735,"['110', '112', '116', '210^', '303', 'N02', 'N44']"
602302,"Ul./Pl.: Wólczyńska,",20.937812,52.278164,"['110', '116', 'N01', 'N41', 'N43', 'N91']"
602303,"Ul./Pl.: al.Reymonta,",20.938693,52.277241,"['112', '184', 'N01', 'N02', 'N41', 'N91']"
602304,"Ul./Pl.: al.Reymonta,",20.939497,52.278486,"['184', '303', 'N44']"
602401,"Ul./Pl.: Wólczyńska,",20.933894,52.278513,"['110', '116', '210^', 'N01', 'N41', 'N91']"
602402,"Ul./Pl.: Wólczyńska,",20.933095,52.278691,"['110', '116', 'N01', 'N41', 'N43', 'N91']"
602403,"Ul./Pl.: Broniewskiego,",20.933200,52.278444,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
602404,"Ul./Pl.: Broniewskiego,",20.933640,52.278322,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
602501,"Ul./Pl.: Wólczyńska,",20.928615,52.279938,"['110', '116', '210^', 'N01', 'N41', 'N91']"
602502,"Ul./Pl.: Wólczyńska,",20.927702,52.280289,"['110', '116', 'N01', 'N41', 'N43', 'N91']"
602503,"Ul./Pl.: Wólczyńska,",20.927889,52.280301,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
602504,"Ul./Pl.: Wólczyńska,",20.928675,52.280108,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
602601,"Ul./Pl.: Wólczyńska,",20.924948,52.280938,"['110', '210^', 'N01', 'N41', 'N91']"
602602,"Ul./Pl.: Wólczyńska,",20.922850,52.281547,"['110', '210', '250', '409', '712', 'N41', 'N58', 'N91', '210^']"
602603,"Ul./Pl.: Wólczyńska,",20.923842,52.281365,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
602604,"Ul./Pl.: Wólczyńska,",20.924883,52.281151,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
602605,"Ul./Pl.: Conrada,",20.923109,52.280204,"['114', '116', '121', '203', '409', 'N02', 'N43']"
602606,"Ul./Pl.: Conrada,",20.923772,52.280694,"['114', '116', '121', '203', 'N02']"
602608,"Ul./Pl.: Sokratesa,",20.925361,52.282010,"['210', '250', '712', '114', '121', '203', 'N01', 'N58']"
602701,"Ul./Pl.: Wólczyńska,",20.921124,52.281873,"['110', '210', '250', '712', 'N41', 'N58', 'N91']"
602702,"Ul./Pl.: Wólczyńska,",20.920689,52.282069,"['110', '210', '250', '712', '409', 'N41', 'N58', 'N91']"
602703,"Ul./Pl.: Nocznickiego,",20.920274,52.282663,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
602704,"Ul./Pl.: Wólczyńska,",20.920542,52.282201,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
602801,"Ul./Pl.: Wólczyńska,",20.915455,52.283052,"['110', '210', '250', '712', 'N58', 'N91']"
602802,"Ul./Pl.: Wólczyńska,",20.915199,52.283182,"['110', '210', '250', '712', 'N58', 'N91']"
602901,"Ul./Pl.: Arkuszowa,",20.902707,52.283752,"['110', '210', '712', 'N58', 'N91']"
602902,"Ul./Pl.: Arkuszowa,",20.904291,52.283774,"['110', '210', '712', 'N58', 'N91']"
603001,"Ul./Pl.: Arkuszowa,",20.896852,52.284407,"['110', '210', '712', 'N58', 'N91']"
603002,"Ul./Pl.: Arkuszowa,",20.897502,52.284346,"['110', '210', '712', 'N58', 'N91']"
603101,"Ul./Pl.: Arkuszowa,",20.887110,52.285788,"['110', '210', '712', 'N58', 'N91']"
603102,"Ul./Pl.: Arkuszowa,",20.886349,52.285955,"['110', '210', '712', 'N58', 'N91']"
603201,"Ul./Pl.: Arkuszowa,",20.882507,52.286422,"['110', '210', '712', 'N58', 'N91']"
603202,"Ul./Pl.: Arkuszowa,",20.880764,52.286676,"['110', '210', '712', 'N58', 'N91']"
603301,"Ul./Pl.: Arkuszowa,",20.878510,52.286957,"['110', '210', '712', 'N58', 'N91']"
603302,"Ul./Pl.: Arkuszowa,",20.877545,52.287117,"['110', '210', '712', 'N58', 'N91']"
603401,"Ul./Pl.: Estrady,",20.878126,52.295337,"['110', 'N91']"
603402,"Ul./Pl.: Estrady,",20.878628,52.295713,"['110', 'N91']"
603501,"Ul./Pl.: Estrady,",20.881248,52.299192,"['110', 'N91']"
603502,"Ul./Pl.: Estrady,",20.881164,52.298949,"['110', 'N91']"
603503,"Ul./Pl.: Wólczyńska,",20.882589,52.299386,"['181', '250', '409']"
603504,"Ul./Pl.: Wólczyńska,",20.883115,52.299173,"['181', '250', '409']"
603601,"Ul./Pl.: Estrady,",20.883016,52.302893,"['110', '181', '250', '409', 'N91']"
603602,"Ul./Pl.: Estrady,",20.883427,52.303351,"['110', '181', '250', '409', 'N91']"
603701,"Ul./Pl.: Trenów,",20.883129,52.309376,"['110', '250']"
603702,"Ul./Pl.: Trenów,",20.883142,52.309539,"['110', '250']"
603801,"Ul./Pl.: Kampinoska,",20.882065,52.317310,"['110', '250']"
603802,"Ul./Pl.: Partyzantów,",20.882611,52.318203,"['110', '250']"
603901,"Ul./Pl.: ks.Popiełuszki,",20.978727,52.263658,"['N13', 'N46', 'N63']"
603902,"Ul./Pl.: ks.Popiełuszki,",20.979629,52.262923,"['N13', 'N46', 'N63']"
603903,"Ul./Pl.: pl.Grunwaldzki,",20.979387,52.262944,"['1^', '4^', '17', '27', '41^']"
603904,"Ul./Pl.: pl.Grunwaldzki,",20.979296,52.263155,"['1^', '4^', '17', '27', '41^']"
603905,"Ul./Pl.: Broniewskiego,",20.977907,52.262678,['321']
603906,"Ul./Pl.: Broniewskiego,",20.977949,52.262753,['321']
603907,"Ul./Pl.: Broniewskiego,",20.978472,52.262406,"['22', '28', '33', '35']"
603908,"Ul./Pl.: Broniewskiego,",20.977921,52.262600,"['22', '28', '33', '35']"
603909,"Ul./Pl.: al.Wojska Polskiego,",20.980543,52.262692,['321']
603910,"Ul./Pl.: al.Wojska Polskiego,",20.981247,52.263206,['321']
604001,"Ul./Pl.: Broniewskiego,",20.973129,52.264000,['321']
604002,"Ul./Pl.: Broniewskiego,",20.969910,52.264987,"['114', '303', 'N41', 'N91']"
604003,"Ul./Pl.: Broniewskiego,",20.971461,52.264350,"['22', '28', '33', '35']"
604004,"Ul./Pl.: Broniewskiego,",20.972288,52.264157,"['22', '28', '33', '35']"
604005,"Ul./Pl.: Krasińskiego,",20.972443,52.264701,"['114', '122', '303']"
604006,"Ul./Pl.: Krasińskiego,",20.971137,52.263784,"['122', '321', 'N41', 'N91']"
604101,"Ul./Pl.: Broniewskiego,",20.960520,52.267126,"['114', '303', 'N41', 'N91']"
604102,"Ul./Pl.: Broniewskiego,",20.961376,52.267406,"['114', '303', 'N41', 'N91']"
604103,"Ul./Pl.: Broniewskiego,",20.962999,52.266691,"['22', '28', '33', '35']"
604104,"Ul./Pl.: Broniewskiego,",20.962655,52.266827,"['22', '28', '33', '35']"
604202,"Ul./Pl.: Broniewskiego,",20.958461,52.268240,"['114', '303', 'N41', 'N91']"
604203,"Ul./Pl.: Broniewskiego,",20.958243,52.268011,"['22', '28', '33', '35']"
604204,"Ul./Pl.: Broniewskiego,",20.957993,52.268119,"['22', '28', '33', '35']"
604205,"Ul./Pl.: al.Armii Krajowej,",20.960581,52.268319,"['186', '414']"
604206,"Ul./Pl.: al.Armii Krajowej,",20.958036,52.267192,"['186', '414']"
604301,"Ul./Pl.: Broniewskiego,",20.953051,52.269551,"['114', '303', 'N41', 'N91']"
604303,"Ul./Pl.: Broniewskiego,",20.953235,52.269392,"['22', '28', '33', '35']"
604304,"Ul./Pl.: Broniewskiego,",20.952847,52.269543,"['22', '28', '33', '35']"
604402,"Ul./Pl.: Broniewskiego,",20.950905,52.270250,"['114', '303', 'N41', 'N91']"
604501,"Ul./Pl.: Broniewskiego,",20.944581,52.271903,"['114', 'N41', 'N91']"
604502,"Ul./Pl.: Broniewskiego,",20.945835,52.271653,"['114', 'N41', 'N91']"
604503,"Ul./Pl.: Broniewskiego,",20.945765,52.271463,"['22', '28', '33', '35']"
604504,"Ul./Pl.: Broniewskiego,",20.945405,52.271591,"['22^', '28^', '33', '35', '22^', '28^']"
604505,"Ul./Pl.: Broniewskiego,",20.943966,52.271332,"['22', '28']"
604506,"Ul./Pl.: Broniewskiego,",20.943828,52.271279,['11']
604507,"Ul./Pl.: Galla Anonima,",20.944242,52.271134,['103']
604508,"Ul./Pl.: Galla Anonima,",20.944203,52.270947,['103']
604510,"Ul./Pl.: Broniewskiego,",20.943500,52.271490,['11^']
604601,"Ul./Pl.: Broniewskiego,",20.939263,52.274719,"['114', 'N41', 'N91', 'N41^']"
604603,"Ul./Pl.: Broniewskiego,",20.937763,52.275709,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
604604,"Ul./Pl.: Broniewskiego,",20.938693,52.275060,"['11', '22^', '28^', '33', '35']"
604605,"Ul./Pl.: al.Reymonta,",20.937627,52.275006,"['112', '114', '184', 'N01', 'N02']"
604606,"Ul./Pl.: al.Reymonta,",20.938788,52.276077,"['112', '184', 'N01', 'N02', 'N41', 'N43', 'N91']"
604608,"Ul./Pl.: al.Reymonta,",20.937923,52.274998,"['10', '11', '23^', '24^', '26^', '35']"
604701,"Ul./Pl.: al.Reymonta,",20.933363,52.270493,"['112', '122', '171', '184', 'N01', 'N43']"
604702,"Ul./Pl.: al.Reymonta,",20.934641,52.272027,"['112', '114', '184', 'N01', 'N02', 'N43']"
604703,"Ul./Pl.: Kochanowskiego,",20.934834,52.271140,"['122', '180', '409']"
604704,"Ul./Pl.: Conrada,",20.932948,52.271151,"['114', '171', '180', '409', 'N02']"
604705,"Ul./Pl.: al.Reymonta,",20.934135,52.271586,"['10', '11', '23^', '24^', '26^', '35']"
604706,"Ul./Pl.: Powstańców Śląskich,",20.933841,52.270907,"['10', '11', '23^', '24^', '26^', '35']"
604801,"Ul./Pl.: Conrada,",20.925442,52.272714,"['114', '409', 'N02']"
604802,"Ul./Pl.: Conrada,",20.924573,52.273490,"['114', '116', '121', '409', 'N02']"
604803,"Ul./Pl.: Conrada,",20.924810,52.272355,"['116', '180^']"
604805,"Ul./Pl.: Conrada,",20.924930,52.272412,"['171', 'N43', '171^']"
604806,"Ul./Pl.: Conrada,",20.925058,52.272483,"['121', '180']"
604901,"Ul./Pl.: Conrada,",20.923105,52.275295,"['114', '116', '121', '409', 'N02', 'N43']"
604902,"Ul./Pl.: Conrada,",20.923295,52.276338,"['114', '116', '121', '409', 'N02']"
604903,"Ul./Pl.: Kwitnąca,",20.922172,52.276620,['203']
604904,"Ul./Pl.: Kwitnąca,",20.921949,52.276489,['203']
605001,"Ul./Pl.: Sokratesa,",20.927152,52.283691,"['114', '121', '203', '210', '250', '712', 'N01', 'N02', 'N58']"
605002,"Ul./Pl.: Sokratesa,",20.929279,52.285258,"['114', '121', '203', '210', '250', '712', 'N01', 'N02', 'N58']"
605101,"Ul./Pl.: Kasprowicza,",20.956034,52.278500,"['121', '156']"
605102,"Ul./Pl.: Kasprowicza,",20.957046,52.278507,['156']
605201,"Ul./Pl.: Kasprowicza,",20.951180,52.280735,"['156', '181', '397^']"
605202,"Ul./Pl.: Kasprowicza,",20.950214,52.281607,['156']
605203,"Ul./Pl.: al.Zjednoczenia,",20.949997,52.280860,"['103', '197']"
605204,"Ul./Pl.: al.Zjednoczenia,",20.950260,52.280770,"['103', '197']"
605205,"Ul./Pl.: al.Zjednoczenia,",20.949738,52.280649,['397']
605301,"Ul./Pl.: Dziekanowska,",20.884789,52.305383,"['110', '181', 'N91']"
605302,"Ul./Pl.: Dziekanowska,",20.884660,52.305359,"['110', '181', 'N91']"
605401,"Ul./Pl.: Kasprowicza,",20.944412,52.283835,['156']
605402,"Ul./Pl.: Kasprowicza,",20.945110,52.284019,['156']
605501,"Ul./Pl.: Kasprowicza,",20.937100,52.287186,"['156', '184', '303', 'N44']"
605502,"Ul./Pl.: Kasprowicza,",20.937775,52.287323,"['156', '184', '303', 'N44']"
605503,"Ul./Pl.: Kasprowicza,",20.939955,52.285855,['156']
605504,"Ul./Pl.: al.Reymonta,",20.940824,52.284695,"['184', '303', 'N44']"
605505,"Ul./Pl.: al.Reymonta,",20.940630,52.285141,"['184', '303', 'N44']"
605701,"Ul./Pl.: Sokratesa,",20.932893,52.288375,"['114', '121', '203', '210', '250', '712', 'N01', 'N02', 'N58']"
605702,"Ul./Pl.: Przy Agorze,",20.934647,52.289577,"['103', '121', '303', 'N41', 'N46']"
605703,"Ul./Pl.: Kasprowicza,",20.934157,52.288540,"['156', '184', '303', 'N44']"
605704,"Ul./Pl.: Kasprowicza,",20.933182,52.289517,"['103', '114', '156', '184', '203', '210', '250', '712', 'N01', 'N02', 'N41', 'N44', 'N46', 'N58']"
605801,"Ul./Pl.: Nocznickiego,",20.922982,52.284872,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
605802,"Ul./Pl.: Nocznickiego,",20.922889,52.284735,"['10', '11^', '22^', '23^', '24^', '26^', '28^', '33', '35^']"
605901,"Ul./Pl.: Kasprowicza,",20.931206,52.289887,"['114', '156', '184', '203', '210', '250', '409', '712', 'N01', 'N02', 'N41', 'N44', 'N46', 'N58', 'N41^', '103']"
605903,"Ul./Pl.: al.Wittek,",20.930820,52.291443,"['114', '150', '156', '184', '203', '210', '250', '409', '511', '712', '750', 'N01', 'N02', 'N44', 'N46', 'N56', 'N58', '103^', 'N01^', '114^']"
605904,"Ul./Pl.: Nocznickiego,",20.929123,52.290331,['N41']
