LINE_NUMBER,FROM,TO,FROM_STREET_NAME,TO_STREET_NAME
N43,602502,602605,"Cm.Wawrzyszewski,","Bogusławskiego,"
N43,602605,604901,"Bogusławskiego,","Kwitnąca,"
N43,604901,604805,"Kwitnąca,","Chomiczówka,"
N44,606102,605923,"Zajezdnia Żoliborz,","Metro Młociny,"
N44,605923,605901,"Metro Młociny,","Metro Młociny,"
N44,605901,605703,"Metro Młociny,","Sokratesa,"
N44,605703,605501,"Sokratesa,","Metro Wawrzyszew,"
N44,605501,605505,"Metro Wawrzyszew,","Metro Wawrzyszew,"
N44,605505,609701,"Metro Wawrzyszew,","Schroegera,"
N44,609701,602301,"Schroegera,","Andersena,"
N44,602301,602101,"Andersena,","Bielany-Ratusz,"
N44,602101,602001,"Bielany-Ratusz,","Perzyńskiego,"
N44,602001,600603,"Perzyńskiego,","Żeromskiego,"
N44,600603,607501,"Żeromskiego,","Park Kaskada,"
N44,607501,600501,"Park Kaskada,","Metro Marymont,"
N44,600501,600401,"Metro Marymont,","Teatr Komedia,"
N44,600401,600301,"Teatr Komedia,","pl.Wilsona,"
N44,600301,600307,"pl.Wilsona,","pl.Wilsona,"
N44,600307,600201,"pl.Wilsona,","pl.Inwalidów,"
N44,600201,600101,"pl.Inwalidów,","gen.Zajączka,"
N44,600101,701901,"gen.Zajączka,","Dw.Gdański,"
N44,701901,701805,"Dw.Gdański,","Muranowska,"
N44,701805,705001,"Muranowska,","pl.Krasińskich,"
N44,705001,704801,"pl.Krasińskich,","Kapitulna,"
N44,704801,702601,"Kapitulna,","pl.Teatralny,"
N44,702601,702701,"pl.Teatralny,","pl.Piłsudskiego,"
N44,702701,702802,"pl.Piłsudskiego,","Zachęta,"
N44,702802,701508,"Zachęta,","Królewska,"
N44,701508,701404,"Królewska,","Metro Świętokrzyska,"
N44,701404,708801,"Metro Świętokrzyska,","rondo ONZ,"
N44,708801,700223,"rondo ONZ,","Dw.Centralny,"
N45,509204,509201,"Karolin,","Karolin,"
N45,509201,511701,"Karolin,","Dostawcza,"
N45,511701,519204,"Dostawcza,","Lazurowa,"
N45,519204,504502,"Lazurowa,","Sternicza,"
N45,504502,504602,"Sternicza,","Siemiatycka,"
N45,504602,504702,"Siemiatycka,","Człuchowska,"
N45,504702,504802,"Człuchowska,","Batalionów Chłopskich,"
N45,504802,504902,"Batalionów Chłopskich,","Szobera,"
N45,504902,505002,"Szobera,","os.Górczewska,"
N45,505002,505102,"os.Górczewska,","Narwik,"
N45,505102,505202,"Narwik,","Fort Blizne,"
N45,505202,516302,"Fort Blizne,","Kocjana,"
N45,516302,505302,"Kocjana,","WAT,"
N45,505302,505402,"WAT,","Archimedesa,"
N45,505402,505507,"Archimedesa,","Stare Bemowo,"
N45,505507,511001,"Stare Bemowo,","Radiowa-WAT,"
N45,511001,506303,"Radiowa-WAT,","Radiowa,"
N45,506303,510603,"Radiowa,","Orlich Gniazd,"
N45,510603,507403,"Orlich Gniazd,","Marynin,"
N45,507403,507304,"Marynin,","Koło,"
N45,507304,507205,"Koło,","Dalibora,"
N45,507205,507101,"Dalibora,","Deotymy,"
N45,507101,507001,"Deotymy,","Magistracka,"
N45,507001,506901,"Magistracka,","PKP Koło,"
N45,506901,506801,"PKP Koło,","Wawrzyszewska,"
N45,506801,506705,"Wawrzyszewska,","Młynów,"
N45,506705,511201,"Młynów,","Grenady,"
N45,511201,502603,"Grenady,","Płocka-Szpital,"
N45,502603,500505,"Płocka-Szpital,","Metro Płocka,"
N45,500505,504201,"Metro Płocka,","Szpital Wolski,"
N45,504201,504101,"Szpital Wolski,","Karolkowa,"
N45,504101,504001,"Karolkowa,","rondo Daszyńskiego,"
N45,504001,503901,"rondo Daszyńskiego,","Norblin,"
N45,503901,708805,"Norblin,","rondo ONZ,"
N45,708805,700101,"rondo ONZ,","Emilii Plater,"
N45,700101,700211,"Emilii Plater,","Dw.Centralny,"
N46,605923,605901,"Metro Młociny,","Metro Młociny,"
N46,605901,605702,"Metro Młociny,","Sokratesa,"
N46,605702,607002,"Sokratesa,","Wrzeciono,"
N46,607002,601301,"Wrzeciono,","Przy Agorze,"
N46,601301,601201,"Przy Agorze,","Las Bielański,"
N46,601201,601101,"Las Bielański,","UKSW,"
N46,601101,601001,"UKSW,","Szpital Bielański,"
N46,601001,600901,"Szpital Bielański,","Twardowska,"
N46,600901,600801,"Twardowska,","AWF,"
N46,600801,600706,"AWF,","Podleśna-IMiGW,"
N46,600706,608503,"Podleśna-IMiGW,","Lektykarska,"
N46,608503,608603,"Lektykarska,","Klaudyny,"
N46,608603,613601,"Klaudyny,","Sobocka,"
N46,613601,613703,"Sobocka,","Rudzka,"
N46,613703,613301,"Rudzka,","os.Potok,"
N46,613301,607701,"os.Potok,","Marymont-Potok,"
N46,607701,607601,"Marymont-Potok,","Bohomolca,"
N46,607601,600306,"Bohomolca,","pl.Wilsona,"
N46,600306,609802,"pl.Wilsona,","Suzina,"
N46,609802,603901,"Suzina,","pl.Grunwaldzki,"
N46,603901,709101,"pl.Grunwaldzki,","rondo ""Radosława"","
N46,709101,708401,"rondo ""Radosława"",","Stawki,"
N46,708401,708301,"Stawki,","Anielewicza,"
N46,708301,708201,"Anielewicza,","Nowolipki,"
N46,708201,708507,"Nowolipki,","Kino Femina,"
N46,708507,708601,"Kino Femina,","Hala Mirowska,"
N46,708601,708801,"Hala Mirowska,","rondo ONZ,"
N46,708801,700223,"rondo ONZ,","Dw.Centralny,"
N50,300917,303703,"Metro Wilanowska,","Podbipięty,"
N50,303703,327901,"Podbipięty,","Metro Służew,"
N50,327901,309601,"Metro Służew,","Wróbla,"
N50,309601,333701,"Wróbla,","Wałbrzyska-Cmentarz,"
N50,333701,309701,"Wałbrzyska-Cmentarz,","Noskowskiego,"
N50,309701,309802,"Noskowskiego,","Nowoursynowska,"
N50,309802,303903,"Nowoursynowska,","Dolina Służewiecka,"
N50,303903,330901,"Dolina Służewiecka,","Karczocha,"
N50,330901,304001,"Karczocha,","Patkowskiego,"
N50,304001,304101,"Patkowskiego,","os.Arbuzowa,"
N50,304101,304201,"os.Arbuzowa,","Sobieskiego,"
N50,304201,304301,"Sobieskiego,","Królowej Marysieńki,"
N50,304301,304401,"Królowej Marysieńki,","Wilanów,"
N50,304401,304501,"Wilanów,","Vogla,"
N50,304501,304601,"Vogla,","Powsinek,"
N50,304601,304701,"Powsinek,","Pałacowa,"
N50,304701,304801,"Pałacowa,","Czekoladowa,"
N50,304801,304901,"Czekoladowa,","Rosochata,"
N50,304901,305003,"Rosochata,","Przekorna,"
N50,305003,305103,"Przekorna,","Waflowa,"
N50,305103,344101,"Waflowa,","Warszawska,                     BI 01  NŻ  |19|20|                                               r"
N50,344101,331401,"Warszawska,                     BI 01  NŻ  |19|20|                                               r","os.Konstancja,                  BI 01  NŻ  |20|21|"
N50,331401,330401,"os.Konstancja,                  BI 01  NŻ  |20|21|","Borowa,                         KJ 01  NŻ  |21|22|                                               r"
N50,330401,318801,"Borowa,                         KJ 01  NŻ  |21|22|                                               r","Klarysew,                       KJ 01  NŻ  |21|22|                                               r"
N50,318801,319301,"Klarysew,                       KJ 01  NŻ  |21|22|                                               r","Polna,                          KJ 01  NŻ  |22|23|               Bielawska,                      r"
N50,319301,328501,"Polna,                          KJ 01  NŻ  |22|23|               Bielawska,                      r","Południowa,                     KJ 01  NŻ  |23|24|                                               r"
N50,328501,318703,"Południowa,                     KJ 01  NŻ  |23|24|                                               r","Mirkowska,                      KJ 03  NŻ  |24|25|               Mirkowska,                      r"
N50,318703,319201,"Mirkowska,                      KJ 03  NŻ  |24|25|               Mirkowska,                      r","Mirków-Szkoła,                  KJ 01  NŻ  |25|26|                                               r"
N50,319201,318601,"Mirków-Szkoła,                  KJ 01  NŻ  |25|26|                                               r","Osiedle Mirków,                 KJ 01  NŻ  |26|27|               al.Wojska Polskiego,            r"
N50,318601,318501,"Osiedle Mirków,                 KJ 01  NŻ  |26|27|               al.Wojska Polskiego,            r","CH Stara Papiernia,             KJ 01  NŻ  |28|29|               Piłsudskiego,                   r"
N50,318501,318401,"CH Stara Papiernia,             KJ 01  NŻ  |28|29|               Piłsudskiego,                   r","Sobieskiego,                    KJ 01  NŻ  |28|29|                                               r"
N50,318401,318301,"Sobieskiego,                    KJ 01  NŻ  |28|29|                                               r","Park Zdrojowy,                  KJ 01  NŻ  |29|30|                                               r"
N50,318301,318101,"Park Zdrojowy,                  KJ 01  NŻ  |29|30|                                               r","Piasta,                         KJ 01  NŻ  |30|31|               Prusa,                          r"
N50,318101,318001,"Piasta,                         KJ 01  NŻ  |30|31|               Prusa,                          r","pl.Sportowy,                    KJ 01  NŻ  |31|32|"
N50,318001,317901,"pl.Sportowy,                    KJ 01  NŻ  |31|32|","Skolimów,                       KJ 01      |32|33|"
N52,513301,513201,"Umiastowska,                    OM 01      | 0| 0|                                               r","Kierbedzia,                     OM 01  NŻ  | 1| 1|                                               r"
N52,513201,513101,"Kierbedzia,                     OM 01  NŻ  | 1| 1|                                               r","3 Maja,                         OM 01  NŻ  | 3| 3|                                               r"
N52,513101,513001,"3 Maja,                         OM 01  NŻ  | 3| 3|                                               r","Sanktuarium,                    OM 01  NŻ  | 4| 4|                                               r"
N52,513001,512901,"Sanktuarium,                    OM 01  NŻ  | 4| 4|                                               r","Starostwo,                      OM 01  NŻ  | 6| 6|"
N52,512901,509101,"Starostwo,                      OM 01  NŻ  | 6| 6|","Bronisze,                       BN 01  NŻ  | 8| 8|"
N52,509101,514001,"Bronisze,                       BN 01  NŻ  | 8| 8|","Jawczyce,                       JC 01  NŻ  | 9| 9|"
N52,514001,509001,"Jawczyce,                       JC 01  NŻ  | 9| 9|","Mory,                           MR 01  NŻ  |10|10|"
N52,509001,501601,"Mory,                           MR 01  NŻ  |10|10|","Instytut Energetyki,"
N52,501601,509201,"Instytut Energetyki,","Karolin,"
N52,509201,511701,"Karolin,","Dostawcza,"
N52,511701,519201,"Dostawcza,","Lazurowa,"
N52,519201,501401,"Lazurowa,","Drzeworytników,"
N52,501401,501301,"Drzeworytników,","Tkaczy,"
N52,501301,501201,"Tkaczy,","Ciepłownia Wola,"
N52,501201,500101,"Ciepłownia Wola,","Połczyńska-parking P+R,"
N52,500101,502106,"Połczyńska-parking P+R,","Fort Wola,"
N52,502106,501106,"Fort Wola,","Cm.Wolski,"
N56,605921,605903,"Metro Młociny,","Metro Młociny,"
N56,605903,606101,"Metro Młociny,","Zajezdnia Żoliborz,"
N56,606101,601502,"Zajezdnia Żoliborz,","Prozy,"
N56,601502,601602,"Prozy,","Muzealna,"
N56,601602,601702,"Muzealna,","Dzierżoniowska,"
N56,601702,601802,"Dzierżoniowska,","Park Młociński,"
N56,601802,662403,"Park Młociński,","Buraków,                        ŁM 03  NŻ  |10|10|                                               r"
N56,662403,665802,"Buraków,                        ŁM 03  NŻ  |10|10|                                               r","11 Listopada,                   ŁM 02  NŻ  |11|11|                                               r"
N56,665802,662602,"11 Listopada,                   ŁM 02  NŻ  |11|11|                                               r","POLMO,                          ŁM 02  NŻ  |12|12|                                               r"
N56,662602,662702,"POLMO,                          ŁM 02  NŻ  |12|12|                                               r","Lwowska,                        ŁM 02  NŻ  |12|12|                                               r"
N56,662702,662802,"Lwowska,                        ŁM 02  NŻ  |12|12|                                               r","Łomianki-Szkoła,                ŁM 02  NŻ  |13|13|                                               r"
N56,662802,640702,"Łomianki-Szkoła,                ŁM 02  NŻ  |13|13|                                               r","Łomianki-Centrum,               ŁM 02  NŻ  |14|14|                                               r"
N56,640702,681002,"Łomianki-Centrum,               ŁM 02  NŻ  |14|14|                                               r","Kościół,                        ŁM 02  NŻ  |15|15|                                               r"
N56,681002,680902,"Kościół,                        ŁM 02  NŻ  |15|15|                                               r","ICDS,                           ŁM 02  NŻ  |16|16|                                               r"
N56,680902,680802,"ICDS,                           ŁM 02  NŻ  |16|16|                                               r","Armii ""Poznań"",                 ŁM 02  NŻ  |17|17|"
N56,680802,641102,"Armii ""Poznań"",                 ŁM 02  NŻ  |17|17|","Ogrodowa,                       KŁ 02  NŻ  |17|17|                                               r"
N56,641102,680702,"Ogrodowa,                       KŁ 02  NŻ  |17|17|                                               r","Graniczka,                      KŁ 02  NŻ  |18|18|"
N56,680702,680602,"Graniczka,                      KŁ 02  NŻ  |18|18|","Instytut Ekologii PAN,          DL 02  NŻ  |19|19|"
N56,680602,616801,"Instytut Ekologii PAN,          DL 02  NŻ  |19|19|","Dziekanów Leśny,                DL 01      |21|21|"
N58,611601,611701,"Skibińskiego,                   TR 01      | 0| 0|               3 Maja,                         r","3 Maja,                         TR 01  NŻ  | 1| 1|                                               r"
N58,611701,611801,"3 Maja,                         TR 01  NŻ  | 1| 1|                                               r","Parkowa,                        TR 01  NŻ  | 2| 2|"
N58,611801,611903,"Parkowa,                        TR 01  NŻ  | 2| 2|","Langiewicza,                    IZ 03  NŻ  | 4| 4|"
N58,611903,612702,"Langiewicza,                    IZ 03  NŻ  | 4| 4|","Hornówek,                       HN 02  NŻ  | 5| 5|               Fedorowicza,                                                                         |  |  |"
N58,612702,611901,"Hornówek,                       HN 02  NŻ  | 5| 5|               Fedorowicza,                                                                         |  |  |","Langiewicza,                    IZ 01  NŻ  | 7| 7|               Sierakowska,                    r"
N58,611901,612004,"Langiewicza,                    IZ 01  NŻ  | 7| 7|               Sierakowska,                    r","Sierakowska,                    IZ 04  NŻ  | 7| 7|                                               r"
N58,612004,613502,"Sierakowska,                    IZ 04  NŻ  | 7| 7|                                               r","Planty,                         IZ 02  NŻ  | 8| 8|                                               r"
N58,613502,614602,"Planty,                         IZ 02  NŻ  | 8| 8|                                               r","Chodkiewicza,                   IZ 02  NŻ  | 8| 8|"
N58,614602,613901,"Chodkiewicza,                   IZ 02  NŻ  | 8| 8|","Sieraków,                       SR 01  NŻ  |10|10|"
N58,613901,614601,"Sieraków,                       SR 01  NŻ  |10|10|","Chodkiewicza,                   IZ 01  NŻ  |11|11|                                               r"
N58,614601,613501,"Chodkiewicza,                   IZ 01  NŻ  |11|11|                                               r","Planty,                         IZ 01  NŻ  |12|12|               3 Maja,                         r"
N58,613501,612001,"Planty,                         IZ 01  NŻ  |12|12|               3 Maja,                         r","Sierakowska,                    IZ 01  NŻ  |13|13|                                               r"
N58,612001,612101,"Sierakowska,                    IZ 01  NŻ  |13|13|                                               r","Kościuszki-Szkoła,              IZ 01  NŻ  |13|13|                                               r"
N58,612101,612201,"Kościuszki-Szkoła,              IZ 01  NŻ  |13|13|                                               r","Urząd Gminy,                    IZ 01  NŻ  |14|14|                                               r"
N58,612201,612301,"Urząd Gminy,                    IZ 01  NŻ  |14|14|                                               r","Sienkiewicza,                   IZ 01  NŻ  |15|15|"
N58,612301,612401,"Sienkiewicza,                   IZ 01  NŻ  |15|15|","Sokołowskiego,                  LS 01  NŻ  |16|16|                                               r"
N58,612401,612501,"Sokołowskiego,                  LS 01  NŻ  |16|16|                                               r","Pocztowa,                       LS 01  NŻ  |17|17|                                               r"
N58,612501,612601,"Pocztowa,                       LS 01  NŻ  |17|17|                                               r","Łąkowa,                         LS 01  NŻ  |18|18|"
N58,612601,614001,"Łąkowa,                         LS 01  NŻ  |18|18|","Sikorskiego,                    MO 01  NŻ  |19|19|"
N58,614001,603301,"Sikorskiego,                    MO 01  NŻ  |19|19|","Mościska,"
N58,603301,603201,"Mościska,","Radiowo-Bocznica,"
N58,603201,603101,"Radiowo-Bocznica,","Radiowo,"
N58,603101,603001,"Radiowo,","Księżycowa,"
N58,603001,602901,"Księżycowa,","Chabrowa,"
N58,602901,602801,"Chabrowa,","Tytułowa,"
N58,602801,602701,"Tytułowa,","Popiela,"
N58,602701,602608,"Popiela,","Bogusławskiego,"
N58,602608,605002,"Bogusławskiego,","Tołstoja,"
N58,605002,605704,"Tołstoja,","Sokratesa,"
N58,605704,605903,"Sokratesa,","Metro Młociny,"
N58,605903,605919,"Metro Młociny,","Metro Młociny,"
N61,124401,124301,"Czarna Struga,                  MK 01      | 0| 0|                                               r","Legionowa,                      MK 01  NŻ  | 1| 1|               al.Piłsudskiego,                r"
N61,124301,124201,"Legionowa,                      MK 01  NŻ  | 1| 1|               al.Piłsudskiego,                r","Struga,                         MK 01  NŻ  | 2| 2|                                               r"
N61,124201,124101,"Struga,                         MK 01  NŻ  | 2| 2|                                               r","Graniczna,                      MK 01  NŻ  | 3| 3|                                               r"
N61,124101,124601,"Graniczna,                      MK 01  NŻ  | 3| 3|                                               r","Hallera,                        MK 01  NŻ  | 4| 4|                                               r"
N61,124601,124001,"Hallera,                        MK 01  NŻ  | 4| 4|                                               r","Pustelnik,                      MK 01  NŻ  | 5| 5|                                               r"
N61,124001,123901,"Pustelnik,                      MK 01  NŻ  | 5| 5|                                               r","Wspólna,                        MK 01  NŻ  | 6| 6|                                               r"
N61,123901,123801,"Wspólna,                        MK 01  NŻ  | 6| 6|                                               r","Marki-Ratusz,                   MK 01  NŻ  | 8| 8|                                               r"
N61,123801,135201,"Marki-Ratusz,                   MK 01  NŻ  | 8| 8|                                               r","Fabryczna,                      MK 01  NŻ  | 9| 9|                                               r"
N61,135201,123701,"Fabryczna,                      MK 01  NŻ  | 9| 9|                                               r","Szkolna,                        MK 01  NŻ  | 9| 9|                                               r"
N61,123701,123601,"Szkolna,                        MK 01  NŻ  | 9| 9|                                               r","Szpitalna,                      MK 01  NŻ  |10|10|                                               r"
N61,123601,123301,"Szpitalna,                      MK 01  NŻ  |10|10|                                               r","Wiejska,                        MK 01  NŻ  |11|11|"
N61,123301,123501,"Wiejska,                        MK 01  NŻ  |11|11|","Wolności,                       ZB 01  NŻ  |12|12|"
N61,123501,125801,"Wolności,                       ZB 01  NŻ  |12|12|","Bystra,"
N61,125801,127901,"Bystra,","Krynoliny,"
N61,127901,106001,"Krynoliny,","Młodzieńcza,"
N61,106001,105901,"Młodzieńcza,","Tużycka,"
N61,105901,105801,"Tużycka,","Kościeliska,"
N61,105801,105701,"Kościeliska,","Jórskiego,"
N61,105701,105601,"Jórskiego,","Bieżuńska,"
N61,105601,105501,"Bieżuńska,","Gorzykowska,"
N61,105501,105401,"Gorzykowska,","Piotra Skargi,"
N61,105401,130101,"Piotra Skargi,","al.""Solidarności"","
N61,130101,105301,"al.""Solidarności"",","Szwedzka,"
N61,105301,105201,"Szwedzka,","Rzeszotarskiej,"
N61,105201,100305,"Rzeszotarskiej,","Dw.Wileński,"
N61,100305,116301,"Dw.Wileński,","Park Praski,"
N61,116301,704702,"Park Praski,","Stare Miasto,"
N61,704702,701603,"Stare Miasto,","pl.Bankowy,"
N61,701603,701501,"pl.Bankowy,","Królewska,"
N61,701501,701404,"Królewska,","Metro Świętokrzyska,"
N61,701404,700101,"Metro Świętokrzyska,","Emilii Plater,"
N61,700101,700211,"Emilii Plater,","Dw.Centralny,"
N62,139301,176701,"os.Niepodległości,              WM 01      | 0| 0|                                               r","Miejski Dom Kultury,            WM 01  NŻ  | 1| 1|               Legionów,                       r"
N62,176701,139601,"Miejski Dom Kultury,            WM 01  NŻ  | 1| 1|               Legionów,                       r","Wiejska,                        WM 01  NŻ  | 3| 3|               1 Maja,                         r"
N62,139601,139701,"Wiejska,                        WM 01  NŻ  | 3| 3|               1 Maja,                         r","Fieldorfa,                      WM 01  NŻ  | 4| 4|"
N62,139701,139801,"Fieldorfa,                      WM 01  NŻ  | 4| 4|","Ręczajska,                      KB 01  NŻ  | 6| 6|                                               r"
N62,139801,140001,"Ręczajska,                      KB 01  NŻ  | 6| 6|                                               r","Turów,                          KB 01  NŻ  | 9| 9|"
N62,140001,134301,"Turów,                          KB 01  NŻ  | 9| 9|","Kolejowa,                       ZI 01  NŻ  |12|12|                                               r"
N62,134301,134201,"Kolejowa,                       ZI 01  NŻ  |12|12|                                               r","Waryńskiego,                    ZI 01  NŻ  |13|13|"
N62,134201,134001,"Waryńskiego,                    ZI 01  NŻ  |13|13|","Kołłątaja,                      ZB 01  NŻ  |17|17|               ====== S T R E F A   1 =======                                                       |  |  |               Warszawska,                     r"
N62,134001,121101,"Kołłątaja,                      ZB 01  NŻ  |17|17|               ====== S T R E F A   1 =======                                                       |  |  |               Warszawska,                     r","Warszawska,                     ZB 01  NŻ  |18|18|               Łodygowa,                                                                            |  |  |"
N62,121101,106501,"Warszawska,                     ZB 01  NŻ  |18|18|               Łodygowa,                                                                            |  |  |","Klamrowa,"
N62,106501,106401,"Klamrowa,","Lewinów,"
N62,106401,130401,"Lewinów,","Potulicka,"
N62,130401,106001,"Potulicka,","Młodzieńcza,"
N62,106001,105901,"Młodzieńcza,","Tużycka,"
N62,105901,105801,"Tużycka,","Kościeliska,"
N62,105801,105701,"Kościeliska,","Jórskiego,"
N62,105701,105603,"Jórskiego,","Bieżuńska,"
N62,105603,114003,"Bieżuńska,","Metro Trocka,"
N62,114003,113903,"Metro Trocka,","Handlowa,"
N62,113903,113601,"Handlowa,","Myszkowska,"
N62,113601,113701,"Myszkowska,","Metro Targówek Mieszkaniowy,"
N62,113701,113803,"Metro Targówek Mieszkaniowy,","DKS Targówek,"
N62,113803,114301,"DKS Targówek,","Kołowa,"
N62,114301,114201,"Kołowa,","Rogowska,"
N62,114201,107701,"Rogowska,","rondo Żaba,"
N62,107701,107501,"rondo Żaba,","Namysłowska,"
N62,107501,100601,"Namysłowska,","rondo Starzyńskiego,"
N62,100601,116401,"rondo Starzyńskiego,","Wybrzeże Helskie,"
N62,116401,705402,"Wybrzeże Helskie,","Park Traugutta,"
N62,705402,701904,"Park Traugutta,","Dw.Gdański,"
N62,701904,708102,"Dw.Gdański,","Baseny Inflancka,"
N62,708102,709101,"Baseny Inflancka,","rondo ""Radosława"","
N62,709101,708401,"rondo ""Radosława"",","Stawki,"
N62,708401,708301,"Stawki,","Anielewicza,"
N62,708301,708201,"Anielewicza,","Nowolipki,"
N62,708201,708507,"Nowolipki,","Kino Femina,"
N62,708507,708601,"Kino Femina,","Hala Mirowska,"
N62,708601,708801,"Hala Mirowska,","rondo ONZ,"
N62,708801,700221,"rondo ONZ,","Dw.Centralny,"
N63,700223,700102,"Dw.Centralny,","Emilii Plater,"
N63,700102,701403,"Emilii Plater,","Metro Świętokrzyska,"
N63,701403,701502,"Metro Świętokrzyska,","Królewska,"
N63,701502,701604,"Królewska,","pl.Bankowy,"
N63,701604,708502,"pl.Bankowy,","Kino Femina,"
N63,708502,708202,"Kino Femina,","Nowolipki,"
N63,708202,708302,"Nowolipki,","Anielewicza,"
N63,708302,708402,"Anielewicza,","Stawki,"
N63,708402,709102,"Stawki,","rondo ""Radosława"","
N63,709102,603902,"rondo ""Radosława"",","pl.Grunwaldzki,"
N63,603902,609402,"pl.Grunwaldzki,","ks.Popiełuszki,"
N63,609402,600502,"ks.Popiełuszki,","Metro Marymont,"
N63,600502,613303,"Metro Marymont,","os.Potok,"
N63,613303,101502,"os.Potok,","Kanał Żerański,"
N63,101502,101602,"Kanał Żerański,","Konwaliowa,"
N63,101602,101702,"Konwaliowa,","Płochocińska,"
N63,101702,101802,"Płochocińska,","Ekspresowa,"
N63,101802,101902,"Ekspresowa,","Obrazkowa,"
N63,101902,102003,"Obrazkowa,","Białołęka-Ratusz,"
N63,102003,131202,"Białołęka-Ratusz,","Ceramiczna,"
N63,131202,149702,"Ceramiczna,","Kaflowa,"
N63,149702,131303,"Kaflowa,","Ćmielowska,"
N63,131303,131402,"Ćmielowska,","Kamińskiego,"
N63,131402,127702,"Kamińskiego,","Tarchomin,"
N63,127702,119502,"Tarchomin,","Mehoffera,"
N63,119502,129802,"Mehoffera,","Stefanika,"
N63,129802,125304,"Stefanika,","Nowodwory,"
N63,125304,131502,"Nowodwory,","Strumykowa,"
N63,131502,131602,"Strumykowa,","Ćwiklińskiej,"
N63,131602,111702,"Ćwiklińskiej,","Chęcińska,"
N63,111702,102302,"Chęcińska,","Henryków,"
N63,102302,102402,"Henryków,","Winnica,"
N63,102402,102502,"Winnica,","Poetów,"
N63,102502,102602,"Poetów,","Dąbrówka Szlachecka,"
N63,102602,136602,"Dąbrówka Szlachecka,","Aluzyjna,"
N63,136602,102702,"Aluzyjna,","Buków,"
N63,102702,118502,"Buków,","Buchnik,                        JB 02  NŻ  |46|46|                                               r"
N63,118502,118602,"Buchnik,                        JB 02  NŻ  |46|46|                                               r","Piaskowa,                       JB 02  NŻ  |47|47|                                               r"
N63,118602,118702,"Piaskowa,                       JB 02  NŻ  |47|47|                                               r","Szkolna,                        JB 02  NŻ  |48|48|               Zegrzyńska,                     r"
N63,118702,118804,"Szkolna,                        JB 02  NŻ  |48|48|               Zegrzyńska,                     r","Pałac,                          JB 04  NŻ  |49|49|                                               r"
N63,118804,118902,"Pałac,                          JB 04  NŻ  |49|49|                                               r","Szarych Szeregów,               JB 02  NŻ  |50|50|"
N63,118902,119004,"Szarych Szeregów,               JB 02  NŻ  |50|50|","Sobieskiego,                    LG 04  NŻ  |52|52|               Piłsudskiego,                   r"
N63,119004,123004,"Sobieskiego,                    LG 04  NŻ  |52|52|               Piłsudskiego,                   r","Siwińskiego,                    LG 04  NŻ  |53|53|               Sowińskiego,                    r"
N63,123004,119202,"Siwińskiego,                    LG 04  NŻ  |53|53|               Sowińskiego,                    r","3 Maja,                         LG 02  NŻ  |55|55|               Mickiewicza,                    r"
N63,119202,119304,"3 Maja,                         LG 02  NŻ  |55|55|               Mickiewicza,                    r","Mickiewicza,                    LG 04  NŻ  |56|56|                                               r"
N63,119304,131002,"Mickiewicza,                    LG 04  NŻ  |56|56|                                               r","os.Jagiellońska,                LG 02  NŻ  |57|57|               Jagiellońska,                   r"
N63,131002,130902,"os.Jagiellońska,                LG 02  NŻ  |57|57|               Jagiellońska,                   r","ks.Skorupki,                    LG 02  NŻ  |58|58|                                               r"
N63,130902,119602,"ks.Skorupki,                    LG 02  NŻ  |58|58|                                               r","Parkowa,                        LG 02  NŻ  |59|59|               rondo Poniatowskiego,                                                                |  |  |               Gdańska,                        r"
N63,119602,119701,"Parkowa,                        LG 02  NŻ  |59|59|               rondo Poniatowskiego,                                                                |  |  |               Gdańska,                        r","PKP Legionowo Przystanek,       LG 01  NŻ  |60|60|               rondo Poniatowskiego,                                                                |  |  |               Kościuszki,                                                                          |  |  |                                               r"
N63,119701,130802,"PKP Legionowo Przystanek,       LG 01  NŻ  |60|60|               rondo Poniatowskiego,                                                                |  |  |               Kościuszki,                                                                          |  |  |                                               r","Kościuszki,                     LG 02  NŻ  |61|61|"
N63,130802,130702,"Kościuszki,                     LG 02  NŻ  |61|61|","Piusa XI,                       CT 02  NŻ  |62|62|                                               r"
N63,130702,155002,"Piusa XI,                       CT 02  NŻ  |62|62|                                               r","Boczna,                         CT 02  NŻ  |63|63|               pl.3.Kompanii AK,"
N63,155002,130601,"Boczna,                         CT 02  NŻ  |63|63|               pl.3.Kompanii AK,","Chotomów,                       CT 01      |64|64|"
N64,700221,700102,"Dw.Centralny,","Emilii Plater,"
N64,700102,701403,"Emilii Plater,","Metro Świętokrzyska,"
N64,701403,704301,"Metro Świętokrzyska,","Nowy Świat,"
N64,704301,706701,"Nowy Świat,","Topiel,"
N64,706701,707903,"Topiel,","Metro Centrum Nauki Kopernik,"
N64,707903,123202,"Metro Centrum Nauki Kopernik,","most Świętokrzyski,"
N64,123202,122001,"most Świętokrzyski,","Sierakowskiego,"
N64,122001,100206,"Sierakowskiego,","Ząbkowska,"
N64,100206,100302,"Ząbkowska,","Dw.Wileński,"
N64,100302,100506,"Dw.Wileński,","pl.Hallera,"
N64,100506,100508,"pl.Hallera,","pl.Hallera,"
N64,100508,106601,"pl.Hallera,","Inżynierska,"
N64,106601,106702,"Inżynierska,","Konopacka,"
N64,106702,105305,"Konopacka,","Szwedzka,"
N64,105305,156202,"Szwedzka,","Metro Szwedzka,"
